,Found,Truth
human3_lib4.final_cell_0034,0,acinar
human3_lib4.final_cell_0035,0,acinar
human3_lib4.final_cell_0036,0,acinar
human3_lib4.final_cell_0037,0,acinar
human3_lib4.final_cell_0038,0,acinar
human3_lib4.final_cell_0039,0,acinar
human3_lib4.final_cell_0041,0,acinar
human3_lib4.final_cell_0043,0,acinar
human3_lib4.final_cell_0044,0,acinar
human3_lib4.final_cell_0046,0,acinar
human3_lib4.final_cell_0048,0,acinar
human3_lib4.final_cell_0049,0,acinar
human3_lib4.final_cell_0051,0,acinar
human3_lib4.final_cell_0053,0,acinar
human3_lib4.final_cell_0054,0,acinar
human3_lib4.final_cell_0055,0,acinar
human3_lib4.final_cell_0056,0,acinar
human3_lib4.final_cell_0057,0,acinar
human3_lib4.final_cell_0059,0,acinar
human3_lib4.final_cell_0060,0,acinar
human3_lib4.final_cell_0061,0,acinar
human3_lib4.final_cell_0062,0,acinar
human3_lib4.final_cell_0063,0,acinar
human3_lib4.final_cell_0064,0,acinar
human3_lib4.final_cell_0065,0,acinar
human3_lib4.final_cell_0066,0,acinar
human3_lib4.final_cell_0068,0,acinar
human3_lib4.final_cell_0069,0,acinar
human3_lib4.final_cell_0070,0,acinar
human3_lib4.final_cell_0072,0,acinar
human3_lib4.final_cell_0073,0,acinar
human3_lib4.final_cell_0074,0,acinar
human3_lib4.final_cell_0075,0,acinar
human3_lib4.final_cell_0076,0,acinar
human3_lib4.final_cell_0077,0,acinar
human3_lib4.final_cell_0078,0,acinar
human3_lib4.final_cell_0080,0,acinar
human3_lib4.final_cell_0081,0,acinar
human3_lib4.final_cell_0083,0,acinar
human3_lib4.final_cell_0086,0,acinar
human3_lib4.final_cell_0087,0,acinar
human3_lib4.final_cell_0088,0,acinar
human3_lib4.final_cell_0090,0,acinar
human3_lib4.final_cell_0091,0,acinar
human3_lib4.final_cell_0093,0,acinar
human3_lib4.final_cell_0101,0,acinar
human3_lib4.final_cell_0102,0,acinar
human3_lib4.final_cell_0103,0,acinar
human3_lib4.final_cell_0106,0,acinar
human3_lib4.final_cell_0108,0,acinar
human3_lib4.final_cell_0109,0,acinar
human3_lib4.final_cell_0110,0,acinar
human3_lib4.final_cell_0111,0,acinar
human3_lib4.final_cell_0113,0,acinar
human3_lib4.final_cell_0114,0,acinar
human3_lib4.final_cell_0115,0,acinar
human3_lib4.final_cell_0120,0,acinar
human3_lib4.final_cell_0122,0,acinar
human3_lib4.final_cell_0123,0,acinar
human3_lib4.final_cell_0125,0,acinar
human3_lib4.final_cell_0126,0,acinar
human3_lib4.final_cell_0127,0,acinar
human3_lib4.final_cell_0128,0,acinar
human3_lib4.final_cell_0129,0,acinar
human3_lib4.final_cell_0131,0,acinar
human3_lib4.final_cell_0133,0,acinar
human3_lib4.final_cell_0135,0,acinar
human3_lib4.final_cell_0137,0,acinar
human3_lib4.final_cell_0139,0,acinar
human3_lib4.final_cell_0142,0,acinar
human3_lib4.final_cell_0143,0,acinar
human3_lib4.final_cell_0146,0,acinar
human3_lib4.final_cell_0147,0,acinar
human3_lib4.final_cell_0148,0,acinar
human3_lib4.final_cell_0149,0,acinar
human3_lib4.final_cell_0155,0,acinar
human3_lib4.final_cell_0157,0,acinar
human3_lib4.final_cell_0164,0,acinar
human3_lib4.final_cell_0165,0,acinar
human3_lib4.final_cell_0170,0,acinar
human3_lib4.final_cell_0171,0,acinar
human3_lib4.final_cell_0173,0,acinar
human3_lib4.final_cell_0175,0,acinar
human3_lib4.final_cell_0176,0,acinar
human3_lib4.final_cell_0179,0,acinar
human3_lib4.final_cell_0182,0,acinar
human3_lib4.final_cell_0184,0,acinar
human3_lib4.final_cell_0187,0,acinar
human3_lib4.final_cell_0190,0,acinar
human3_lib4.final_cell_0195,0,acinar
human3_lib4.final_cell_0197,0,acinar
human3_lib4.final_cell_0198,0,acinar
human3_lib4.final_cell_0199,0,acinar
human3_lib4.final_cell_0200,0,acinar
human3_lib4.final_cell_0207,0,acinar
human3_lib4.final_cell_0211,0,acinar
human3_lib4.final_cell_0213,0,acinar
human3_lib4.final_cell_0214,0,acinar
human3_lib4.final_cell_0219,0,acinar
human3_lib4.final_cell_0224,0,acinar
human3_lib4.final_cell_0228,0,acinar
human3_lib4.final_cell_0233,0,acinar
human3_lib4.final_cell_0234,0,acinar
human3_lib4.final_cell_0242,0,acinar
human3_lib4.final_cell_0269,0,acinar
human3_lib4.final_cell_0270,0,acinar
human3_lib4.final_cell_0272,0,acinar
human3_lib4.final_cell_0277,0,acinar
human3_lib4.final_cell_0287,0,acinar
human3_lib4.final_cell_0292,0,acinar
human3_lib4.final_cell_0300,0,acinar
human3_lib4.final_cell_0318,0,acinar
human3_lib4.final_cell_0342,0,acinar
human3_lib4.final_cell_0345,0,acinar
human3_lib4.final_cell_0355,0,acinar
human3_lib4.final_cell_0356,0,acinar
human3_lib4.final_cell_0358,0,acinar
human3_lib4.final_cell_0365,0,acinar
human3_lib4.final_cell_0368,0,acinar
human3_lib4.final_cell_0371,0,acinar
human3_lib4.final_cell_0381,0,acinar
human3_lib4.final_cell_0383,0,acinar
human3_lib4.final_cell_0405,0,acinar
human3_lib4.final_cell_0406,0,acinar
human3_lib4.final_cell_0407,0,acinar
human3_lib4.final_cell_0414,0,acinar
human3_lib4.final_cell_0418,0,acinar
human3_lib4.final_cell_0445,0,acinar
human3_lib4.final_cell_0459,0,acinar
human3_lib4.final_cell_0466,0,acinar
human3_lib4.final_cell_0494,0,acinar
human3_lib4.final_cell_0502,0,acinar
human3_lib4.final_cell_0505,0,acinar
human3_lib4.final_cell_0512,0,acinar
human3_lib4.final_cell_0518,0,acinar
human3_lib4.final_cell_0519,0,acinar
human3_lib4.final_cell_0533,0,acinar
human3_lib4.final_cell_0537,0,acinar
human3_lib4.final_cell_0548,0,acinar
human3_lib4.final_cell_0549,0,acinar
human3_lib4.final_cell_0555,0,acinar
human3_lib4.final_cell_0561,0,acinar
human3_lib4.final_cell_0575,0,acinar
human3_lib4.final_cell_0601,0,acinar
human3_lib4.final_cell_0610,0,acinar
human3_lib4.final_cell_0611,0,acinar
human3_lib4.final_cell_0615,0,acinar
human3_lib4.final_cell_0622,0,acinar
human3_lib4.final_cell_0626,0,acinar
human3_lib4.final_cell_0633,0,acinar
human3_lib4.final_cell_0636,0,acinar
human3_lib4.final_cell_0643,0,acinar
human3_lib4.final_cell_0647,0,acinar
human3_lib4.final_cell_0655,0,acinar
human3_lib4.final_cell_0662,0,acinar
human3_lib4.final_cell_0665,0,acinar
human3_lib4.final_cell_0667,0,acinar
human3_lib4.final_cell_0673,0,acinar
human3_lib4.final_cell_0685,0,acinar
human3_lib4.final_cell_0694,0,acinar
human3_lib4.final_cell_0696,0,acinar
human3_lib4.final_cell_0706,0,acinar
human3_lib4.final_cell_0732,0,acinar
human3_lib4.final_cell_0742,0,acinar
human3_lib4.final_cell_0746,0,acinar
human3_lib4.final_cell_0748,0,acinar
human3_lib4.final_cell_0762,0,acinar
human3_lib4.final_cell_0773,0,acinar
human3_lib4.final_cell_0779,0,acinar
human3_lib4.final_cell_0783,0,acinar
human3_lib4.final_cell_0792,0,acinar
human3_lib4.final_cell_0793,0,acinar
human3_lib4.final_cell_0794,0,acinar
human3_lib4.final_cell_0811,0,acinar
human3_lib4.final_cell_0833,0,acinar
human3_lib4.final_cell_0893,0,acinar
human3_lib1.final_cell_0415,0,alpha
human3_lib2.final_cell_0642,0,alpha
human3_lib3.final_cell_0729,0,alpha
human3_lib4.final_cell_0600,0,alpha
human3_lib4.final_cell_0497,0,beta
human3_lib2.final_cell_0702,0,delta
human3_lib2.final_cell_0187,0,ductal
human3_lib4.final_cell_0402,0,gamma
human3_lib4.final_cell_0177,1,acinar
human3_lib1.final_cell_0048,1,ductal
human3_lib1.final_cell_0065,1,ductal
human3_lib1.final_cell_0133,1,ductal
human3_lib1.final_cell_0135,1,ductal
human3_lib1.final_cell_0160,1,ductal
human3_lib1.final_cell_0162,1,ductal
human3_lib1.final_cell_0206,1,ductal
human3_lib1.final_cell_0225,1,ductal
human3_lib1.final_cell_0228,1,ductal
human3_lib1.final_cell_0247,1,ductal
human3_lib1.final_cell_0265,1,ductal
human3_lib1.final_cell_0284,1,ductal
human3_lib1.final_cell_0288,1,ductal
human3_lib1.final_cell_0292,1,ductal
human3_lib1.final_cell_0305,1,ductal
human3_lib1.final_cell_0306,1,ductal
human3_lib1.final_cell_0308,1,ductal
human3_lib1.final_cell_0309,1,ductal
human3_lib1.final_cell_0338,1,ductal
human3_lib1.final_cell_0341,1,ductal
human3_lib1.final_cell_0342,1,ductal
human3_lib1.final_cell_0376,1,ductal
human3_lib1.final_cell_0382,1,ductal
human3_lib1.final_cell_0400,1,ductal
human3_lib1.final_cell_0432,1,ductal
human3_lib1.final_cell_0433,1,ductal
human3_lib1.final_cell_0435,1,ductal
human3_lib1.final_cell_0437,1,ductal
human3_lib1.final_cell_0458,1,ductal
human3_lib1.final_cell_0462,1,ductal
human3_lib1.final_cell_0469,1,ductal
human3_lib1.final_cell_0480,1,ductal
human3_lib1.final_cell_0488,1,ductal
human3_lib1.final_cell_0495,1,ductal
human3_lib1.final_cell_0496,1,ductal
human3_lib1.final_cell_0500,1,ductal
human3_lib1.final_cell_0515,1,ductal
human3_lib1.final_cell_0517,1,ductal
human3_lib1.final_cell_0529,1,ductal
human3_lib1.final_cell_0540,1,ductal
human3_lib1.final_cell_0550,1,ductal
human3_lib1.final_cell_0551,1,ductal
human3_lib1.final_cell_0554,1,ductal
human3_lib1.final_cell_0557,1,ductal
human3_lib1.final_cell_0562,1,ductal
human3_lib1.final_cell_0564,1,ductal
human3_lib1.final_cell_0567,1,ductal
human3_lib1.final_cell_0571,1,ductal
human3_lib1.final_cell_0576,1,ductal
human3_lib1.final_cell_0577,1,ductal
human3_lib1.final_cell_0578,1,ductal
human3_lib1.final_cell_0579,1,ductal
human3_lib1.final_cell_0587,1,ductal
human3_lib1.final_cell_0594,1,ductal
human3_lib1.final_cell_0599,1,ductal
human3_lib1.final_cell_0608,1,ductal
human3_lib1.final_cell_0614,1,ductal
human3_lib1.final_cell_0615,1,ductal
human3_lib1.final_cell_0630,1,ductal
human3_lib1.final_cell_0634,1,ductal
human3_lib1.final_cell_0635,1,ductal
human3_lib1.final_cell_0636,1,ductal
human3_lib1.final_cell_0646,1,ductal
human3_lib1.final_cell_0648,1,ductal
human3_lib1.final_cell_0659,1,ductal
human3_lib1.final_cell_0663,1,ductal
human3_lib1.final_cell_0667,1,ductal
human3_lib1.final_cell_0670,1,ductal
human3_lib1.final_cell_0672,1,ductal
human3_lib1.final_cell_0676,1,ductal
human3_lib1.final_cell_0702,1,ductal
human3_lib1.final_cell_0706,1,ductal
human3_lib1.final_cell_0709,1,ductal
human3_lib1.final_cell_0711,1,ductal
human3_lib1.final_cell_0719,1,ductal
human3_lib1.final_cell_0724,1,ductal
human3_lib1.final_cell_0730,1,ductal
human3_lib1.final_cell_0736,1,ductal
human3_lib1.final_cell_0743,1,ductal
human3_lib1.final_cell_0756,1,ductal
human3_lib1.final_cell_0765,1,ductal
human3_lib1.final_cell_0772,1,ductal
human3_lib1.final_cell_0793,1,ductal
human3_lib1.final_cell_0814,1,ductal
human3_lib1.final_cell_0827,1,ductal
human3_lib1.final_cell_0835,1,ductal
human3_lib1.final_cell_0841,1,ductal
human3_lib1.final_cell_0844,1,ductal
human3_lib1.final_cell_0851,1,ductal
human3_lib1.final_cell_0857,1,ductal
human3_lib1.final_cell_0858,1,ductal
human3_lib1.final_cell_0871,1,ductal
human3_lib1.final_cell_0895,1,ductal
human3_lib2.final_cell_0068,1,ductal
human3_lib2.final_cell_0122,1,ductal
human3_lib2.final_cell_0128,1,ductal
human3_lib2.final_cell_0141,1,ductal
human3_lib2.final_cell_0143,1,ductal
human3_lib2.final_cell_0161,1,ductal
human3_lib2.final_cell_0162,1,ductal
human3_lib2.final_cell_0191,1,ductal
human3_lib2.final_cell_0208,1,ductal
human3_lib2.final_cell_0209,1,ductal
human3_lib2.final_cell_0222,1,ductal
human3_lib2.final_cell_0224,1,ductal
human3_lib2.final_cell_0227,1,ductal
human3_lib2.final_cell_0232,1,ductal
human3_lib2.final_cell_0241,1,ductal
human3_lib2.final_cell_0253,1,ductal
human3_lib2.final_cell_0262,1,ductal
human3_lib2.final_cell_0274,1,ductal
human3_lib2.final_cell_0281,1,ductal
human3_lib2.final_cell_0289,1,ductal
human3_lib2.final_cell_0293,1,ductal
human3_lib2.final_cell_0297,1,ductal
human3_lib2.final_cell_0315,1,ductal
human3_lib2.final_cell_0316,1,ductal
human3_lib2.final_cell_0319,1,ductal
human3_lib2.final_cell_0320,1,ductal
human3_lib2.final_cell_0323,1,ductal
human3_lib2.final_cell_0333,1,ductal
human3_lib2.final_cell_0340,1,ductal
human3_lib2.final_cell_0343,1,ductal
human3_lib2.final_cell_0345,1,ductal
human3_lib2.final_cell_0375,1,ductal
human3_lib2.final_cell_0379,1,ductal
human3_lib2.final_cell_0383,1,ductal
human3_lib2.final_cell_0391,1,ductal
human3_lib2.final_cell_0394,1,ductal
human3_lib2.final_cell_0398,1,ductal
human3_lib2.final_cell_0399,1,ductal
human3_lib2.final_cell_0402,1,ductal
human3_lib2.final_cell_0406,1,ductal
human3_lib2.final_cell_0409,1,ductal
human3_lib2.final_cell_0414,1,ductal
human3_lib2.final_cell_0417,1,ductal
human3_lib2.final_cell_0436,1,ductal
human3_lib2.final_cell_0458,1,ductal
human3_lib2.final_cell_0459,1,ductal
human3_lib2.final_cell_0460,1,ductal
human3_lib2.final_cell_0476,1,ductal
human3_lib2.final_cell_0502,1,ductal
human3_lib2.final_cell_0504,1,ductal
human3_lib2.final_cell_0516,1,ductal
human3_lib2.final_cell_0526,1,ductal
human3_lib2.final_cell_0527,1,ductal
human3_lib2.final_cell_0528,1,ductal
human3_lib2.final_cell_0538,1,ductal
human3_lib2.final_cell_0570,1,ductal
human3_lib2.final_cell_0585,1,ductal
human3_lib2.final_cell_0599,1,ductal
human3_lib2.final_cell_0606,1,ductal
human3_lib2.final_cell_0607,1,ductal
human3_lib2.final_cell_0611,1,ductal
human3_lib2.final_cell_0630,1,ductal
human3_lib2.final_cell_0632,1,ductal
human3_lib2.final_cell_0637,1,ductal
human3_lib2.final_cell_0657,1,ductal
human3_lib2.final_cell_0670,1,ductal
human3_lib2.final_cell_0686,1,ductal
human3_lib2.final_cell_0690,1,ductal
human3_lib2.final_cell_0693,1,ductal
human3_lib2.final_cell_0695,1,ductal
human3_lib2.final_cell_0698,1,ductal
human3_lib2.final_cell_0705,1,ductal
human3_lib2.final_cell_0713,1,ductal
human3_lib2.final_cell_0715,1,ductal
human3_lib2.final_cell_0725,1,ductal
human3_lib2.final_cell_0738,1,ductal
human3_lib2.final_cell_0743,1,ductal
human3_lib2.final_cell_0752,1,ductal
human3_lib2.final_cell_0753,1,ductal
human3_lib2.final_cell_0754,1,ductal
human3_lib2.final_cell_0756,1,ductal
human3_lib2.final_cell_0782,1,ductal
human3_lib2.final_cell_0806,1,ductal
human3_lib2.final_cell_0824,1,ductal
human3_lib2.final_cell_0825,1,ductal
human3_lib2.final_cell_0838,1,ductal
human3_lib2.final_cell_0855,1,ductal
human3_lib2.final_cell_0866,1,ductal
human3_lib2.final_cell_0868,1,ductal
human3_lib3.final_cell_0083,1,ductal
human3_lib3.final_cell_0110,1,ductal
human3_lib3.final_cell_0172,1,ductal
human3_lib3.final_cell_0224,1,ductal
human3_lib3.final_cell_0230,1,ductal
human3_lib3.final_cell_0244,1,ductal
human3_lib3.final_cell_0250,1,ductal
human3_lib3.final_cell_0252,1,ductal
human3_lib3.final_cell_0255,1,ductal
human3_lib3.final_cell_0267,1,ductal
human3_lib3.final_cell_0271,1,ductal
human3_lib3.final_cell_0278,1,ductal
human3_lib3.final_cell_0288,1,ductal
human3_lib3.final_cell_0290,1,ductal
human3_lib3.final_cell_0299,1,ductal
human3_lib3.final_cell_0300,1,ductal
human3_lib3.final_cell_0302,1,ductal
human3_lib3.final_cell_0312,1,ductal
human3_lib3.final_cell_0322,1,ductal
human3_lib3.final_cell_0327,1,ductal
human3_lib3.final_cell_0329,1,ductal
human3_lib3.final_cell_0334,1,ductal
human3_lib3.final_cell_0335,1,ductal
human3_lib3.final_cell_0341,1,ductal
human3_lib3.final_cell_0342,1,ductal
human3_lib3.final_cell_0366,1,ductal
human3_lib3.final_cell_0382,1,ductal
human3_lib3.final_cell_0388,1,ductal
human3_lib3.final_cell_0392,1,ductal
human3_lib3.final_cell_0402,1,ductal
human3_lib3.final_cell_0407,1,ductal
human3_lib3.final_cell_0409,1,ductal
human3_lib3.final_cell_0417,1,ductal
human3_lib3.final_cell_0420,1,ductal
human3_lib3.final_cell_0437,1,ductal
human3_lib3.final_cell_0441,1,ductal
human3_lib3.final_cell_0449,1,ductal
human3_lib3.final_cell_0454,1,ductal
human3_lib3.final_cell_0459,1,ductal
human3_lib3.final_cell_0461,1,ductal
human3_lib3.final_cell_0471,1,ductal
human3_lib3.final_cell_0490,1,ductal
human3_lib3.final_cell_0491,1,ductal
human3_lib3.final_cell_0496,1,ductal
human3_lib3.final_cell_0521,1,ductal
human3_lib3.final_cell_0522,1,ductal
human3_lib3.final_cell_0524,1,ductal
human3_lib3.final_cell_0528,1,ductal
human3_lib3.final_cell_0540,1,ductal
human3_lib3.final_cell_0541,1,ductal
human3_lib3.final_cell_0546,1,ductal
human3_lib3.final_cell_0547,1,ductal
human3_lib3.final_cell_0558,1,ductal
human3_lib3.final_cell_0576,1,ductal
human3_lib3.final_cell_0588,1,ductal
human3_lib3.final_cell_0597,1,ductal
human3_lib3.final_cell_0626,1,ductal
human3_lib3.final_cell_0628,1,ductal
human3_lib3.final_cell_0638,1,ductal
human3_lib3.final_cell_0640,1,ductal
human3_lib3.final_cell_0654,1,ductal
human3_lib3.final_cell_0674,1,ductal
human3_lib3.final_cell_0677,1,ductal
human3_lib3.final_cell_0693,1,ductal
human3_lib3.final_cell_0694,1,ductal
human3_lib3.final_cell_0705,1,ductal
human3_lib3.final_cell_0719,1,ductal
human3_lib3.final_cell_0722,1,ductal
human3_lib3.final_cell_0724,1,ductal
human3_lib3.final_cell_0731,1,ductal
human3_lib3.final_cell_0743,1,ductal
human3_lib3.final_cell_0747,1,ductal
human3_lib3.final_cell_0748,1,ductal
human3_lib3.final_cell_0749,1,ductal
human3_lib3.final_cell_0754,1,ductal
human3_lib3.final_cell_0762,1,ductal
human3_lib3.final_cell_0766,1,ductal
human3_lib3.final_cell_0777,1,ductal
human3_lib3.final_cell_0785,1,ductal
human3_lib3.final_cell_0787,1,ductal
human3_lib3.final_cell_0820,1,ductal
human3_lib3.final_cell_0823,1,ductal
human3_lib3.final_cell_0833,1,ductal
human3_lib3.final_cell_0842,1,ductal
human3_lib3.final_cell_0858,1,ductal
human3_lib3.final_cell_0859,1,ductal
human3_lib3.final_cell_0884,1,ductal
human3_lib3.final_cell_0921,1,ductal
human3_lib4.final_cell_0052,1,ductal
human3_lib4.final_cell_0079,1,ductal
human3_lib4.final_cell_0085,1,ductal
human3_lib4.final_cell_0100,1,ductal
human3_lib4.final_cell_0121,1,ductal
human3_lib4.final_cell_0145,1,ductal
human3_lib4.final_cell_0150,1,ductal
human3_lib4.final_cell_0167,1,ductal
human3_lib4.final_cell_0174,1,ductal
human3_lib4.final_cell_0178,1,ductal
human3_lib4.final_cell_0181,1,ductal
human3_lib4.final_cell_0191,1,ductal
human3_lib4.final_cell_0204,1,ductal
human3_lib4.final_cell_0210,1,ductal
human3_lib4.final_cell_0232,1,ductal
human3_lib4.final_cell_0239,1,ductal
human3_lib4.final_cell_0249,1,ductal
human3_lib4.final_cell_0262,1,ductal
human3_lib4.final_cell_0266,1,ductal
human3_lib4.final_cell_0267,1,ductal
human3_lib4.final_cell_0271,1,ductal
human3_lib4.final_cell_0274,1,ductal
human3_lib4.final_cell_0284,1,ductal
human3_lib4.final_cell_0307,1,ductal
human3_lib4.final_cell_0311,1,ductal
human3_lib4.final_cell_0314,1,ductal
human3_lib4.final_cell_0315,1,ductal
human3_lib4.final_cell_0316,1,ductal
human3_lib4.final_cell_0317,1,ductal
human3_lib4.final_cell_0332,1,ductal
human3_lib4.final_cell_0335,1,ductal
human3_lib4.final_cell_0339,1,ductal
human3_lib4.final_cell_0352,1,ductal
human3_lib4.final_cell_0359,1,ductal
human3_lib4.final_cell_0361,1,ductal
human3_lib4.final_cell_0384,1,ductal
human3_lib4.final_cell_0391,1,ductal
human3_lib4.final_cell_0394,1,ductal
human3_lib4.final_cell_0396,1,ductal
human3_lib4.final_cell_0403,1,ductal
human3_lib4.final_cell_0411,1,ductal
human3_lib4.final_cell_0412,1,ductal
human3_lib4.final_cell_0424,1,ductal
human3_lib4.final_cell_0426,1,ductal
human3_lib4.final_cell_0434,1,ductal
human3_lib4.final_cell_0442,1,ductal
human3_lib4.final_cell_0443,1,ductal
human3_lib4.final_cell_0444,1,ductal
human3_lib4.final_cell_0447,1,ductal
human3_lib4.final_cell_0468,1,ductal
human3_lib4.final_cell_0469,1,ductal
human3_lib4.final_cell_0474,1,ductal
human3_lib4.final_cell_0478,1,ductal
human3_lib4.final_cell_0487,1,ductal
human3_lib4.final_cell_0489,1,ductal
human3_lib4.final_cell_0491,1,ductal
human3_lib4.final_cell_0499,1,ductal
human3_lib4.final_cell_0507,1,ductal
human3_lib4.final_cell_0513,1,ductal
human3_lib4.final_cell_0515,1,ductal
human3_lib4.final_cell_0517,1,ductal
human3_lib4.final_cell_0520,1,ductal
human3_lib4.final_cell_0524,1,ductal
human3_lib4.final_cell_0534,1,ductal
human3_lib4.final_cell_0538,1,ductal
human3_lib4.final_cell_0540,1,ductal
human3_lib4.final_cell_0564,1,ductal
human3_lib4.final_cell_0565,1,ductal
human3_lib4.final_cell_0566,1,ductal
human3_lib4.final_cell_0581,1,ductal
human3_lib4.final_cell_0597,1,ductal
human3_lib4.final_cell_0609,1,ductal
human3_lib4.final_cell_0614,1,ductal
human3_lib4.final_cell_0619,1,ductal
human3_lib4.final_cell_0638,1,ductal
human3_lib4.final_cell_0653,1,ductal
human3_lib4.final_cell_0670,1,ductal
human3_lib4.final_cell_0686,1,ductal
human3_lib4.final_cell_0690,1,ductal
human3_lib4.final_cell_0693,1,ductal
human3_lib4.final_cell_0695,1,ductal
human3_lib4.final_cell_0698,1,ductal
human3_lib4.final_cell_0707,1,ductal
human3_lib4.final_cell_0710,1,ductal
human3_lib4.final_cell_0715,1,ductal
human3_lib4.final_cell_0717,1,ductal
human3_lib4.final_cell_0718,1,ductal
human3_lib4.final_cell_0719,1,ductal
human3_lib4.final_cell_0724,1,ductal
human3_lib4.final_cell_0751,1,ductal
human3_lib4.final_cell_0757,1,ductal
human3_lib4.final_cell_0768,1,ductal
human3_lib4.final_cell_0774,1,ductal
human3_lib4.final_cell_0775,1,ductal
human3_lib4.final_cell_0797,1,ductal
human3_lib4.final_cell_0802,1,ductal
human3_lib4.final_cell_0825,1,ductal
human3_lib4.final_cell_0826,1,ductal
human3_lib4.final_cell_0837,1,ductal
human3_lib4.final_cell_0843,1,ductal
human3_lib4.final_cell_0873,1,ductal
human3_lib4.final_cell_0888,1,ductal
human3_lib4.final_cell_0894,1,ductal
human3_lib1.final_cell_0056,2,alpha
human3_lib1.final_cell_0068,2,alpha
human3_lib1.final_cell_0081,2,alpha
human3_lib1.final_cell_0083,2,alpha
human3_lib1.final_cell_0102,2,alpha
human3_lib1.final_cell_0103,2,alpha
human3_lib1.final_cell_0111,2,alpha
human3_lib1.final_cell_0115,2,alpha
human3_lib1.final_cell_0118,2,alpha
human3_lib1.final_cell_0127,2,alpha
human3_lib1.final_cell_0129,2,alpha
human3_lib1.final_cell_0139,2,alpha
human3_lib1.final_cell_0144,2,alpha
human3_lib1.final_cell_0148,2,alpha
human3_lib1.final_cell_0152,2,alpha
human3_lib1.final_cell_0153,2,alpha
human3_lib1.final_cell_0156,2,alpha
human3_lib1.final_cell_0169,2,alpha
human3_lib1.final_cell_0171,2,alpha
human3_lib1.final_cell_0173,2,alpha
human3_lib1.final_cell_0177,2,alpha
human3_lib1.final_cell_0182,2,alpha
human3_lib1.final_cell_0184,2,alpha
human3_lib1.final_cell_0186,2,alpha
human3_lib1.final_cell_0187,2,alpha
human3_lib1.final_cell_0191,2,alpha
human3_lib1.final_cell_0198,2,alpha
human3_lib1.final_cell_0205,2,alpha
human3_lib1.final_cell_0207,2,alpha
human3_lib1.final_cell_0221,2,alpha
human3_lib1.final_cell_0222,2,alpha
human3_lib1.final_cell_0227,2,alpha
human3_lib1.final_cell_0229,2,alpha
human3_lib1.final_cell_0232,2,alpha
human3_lib1.final_cell_0236,2,alpha
human3_lib1.final_cell_0237,2,alpha
human3_lib1.final_cell_0239,2,alpha
human3_lib1.final_cell_0240,2,alpha
human3_lib1.final_cell_0243,2,alpha
human3_lib1.final_cell_0250,2,alpha
human3_lib1.final_cell_0251,2,alpha
human3_lib1.final_cell_0252,2,alpha
human3_lib1.final_cell_0254,2,alpha
human3_lib1.final_cell_0256,2,alpha
human3_lib1.final_cell_0258,2,alpha
human3_lib1.final_cell_0263,2,alpha
human3_lib1.final_cell_0266,2,alpha
human3_lib1.final_cell_0267,2,alpha
human3_lib1.final_cell_0273,2,alpha
human3_lib1.final_cell_0277,2,alpha
human3_lib1.final_cell_0280,2,alpha
human3_lib1.final_cell_0281,2,alpha
human3_lib1.final_cell_0285,2,alpha
human3_lib1.final_cell_0286,2,alpha
human3_lib1.final_cell_0289,2,alpha
human3_lib1.final_cell_0291,2,alpha
human3_lib1.final_cell_0293,2,alpha
human3_lib1.final_cell_0295,2,alpha
human3_lib1.final_cell_0296,2,alpha
human3_lib1.final_cell_0297,2,alpha
human3_lib1.final_cell_0299,2,alpha
human3_lib1.final_cell_0303,2,alpha
human3_lib1.final_cell_0311,2,alpha
human3_lib1.final_cell_0315,2,alpha
human3_lib1.final_cell_0318,2,alpha
human3_lib1.final_cell_0319,2,alpha
human3_lib1.final_cell_0321,2,alpha
human3_lib1.final_cell_0324,2,alpha
human3_lib1.final_cell_0325,2,alpha
human3_lib1.final_cell_0328,2,alpha
human3_lib1.final_cell_0332,2,alpha
human3_lib1.final_cell_0334,2,alpha
human3_lib1.final_cell_0335,2,alpha
human3_lib1.final_cell_0336,2,alpha
human3_lib1.final_cell_0337,2,alpha
human3_lib1.final_cell_0340,2,alpha
human3_lib1.final_cell_0350,2,alpha
human3_lib1.final_cell_0351,2,alpha
human3_lib1.final_cell_0352,2,alpha
human3_lib1.final_cell_0354,2,alpha
human3_lib1.final_cell_0356,2,alpha
human3_lib1.final_cell_0358,2,alpha
human3_lib1.final_cell_0363,2,alpha
human3_lib1.final_cell_0366,2,alpha
human3_lib1.final_cell_0367,2,alpha
human3_lib1.final_cell_0368,2,alpha
human3_lib1.final_cell_0369,2,alpha
human3_lib1.final_cell_0370,2,alpha
human3_lib1.final_cell_0372,2,alpha
human3_lib1.final_cell_0374,2,alpha
human3_lib1.final_cell_0375,2,alpha
human3_lib1.final_cell_0378,2,alpha
human3_lib1.final_cell_0384,2,alpha
human3_lib1.final_cell_0386,2,alpha
human3_lib1.final_cell_0387,2,alpha
human3_lib1.final_cell_0388,2,alpha
human3_lib1.final_cell_0390,2,alpha
human3_lib1.final_cell_0393,2,alpha
human3_lib1.final_cell_0399,2,alpha
human3_lib1.final_cell_0401,2,alpha
human3_lib1.final_cell_0405,2,alpha
human3_lib1.final_cell_0407,2,alpha
human3_lib1.final_cell_0410,2,alpha
human3_lib1.final_cell_0413,2,alpha
human3_lib1.final_cell_0416,2,alpha
human3_lib1.final_cell_0417,2,alpha
human3_lib1.final_cell_0418,2,alpha
human3_lib1.final_cell_0420,2,alpha
